50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
65
65
73
84
92
92
92
92
92
92
92
102
102
102
102
115
129
129
129
129
136
136
136
136
143
143
151
164
174
174
174
174
174
174
174
174
174
173
173
173
173
171
171
170
170
170
170
169
168
165
163
161
161
160
158
155
155
154
152
152
151
149
148
147
147
158
156
155
154
168
166
166
166
178
178
178
198
197
197
196
210
209
209
228
234
234
233
233
233
233
233
233
233
233
233
232
232
241
241
241
241
247
247
245
258
266
277
301
320
320
342
350
358
362
371
370
413
413
412
